Recording,Participant,Timeline,TOI,Interval,Media,AOI,Chin,Forehead,L_Cheek,L_Ear,L_Eye,Mouth,Nose,R_Cheek,R_Ear,R_Eye,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations,Regression-path_duration,Re-reading_duration
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Cheek,,,,,,,,R_Cheek,,,Space,0,,,,0,,,R_Ear,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Cheek,,,,,,,,R_Cheek,,,Space,133,133,133,133,1,398521,133,R_Ear,,3.36217,133,133,133,133,1,398521,133,3.36217,133,133,133,133,1,398521,133,167,167,167,167,1,398488,167,0,,,0,,,0,398488,398655,243.33,197.62,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Cheek,,,,,,,,R_Cheek,,,Space,0,,,,0,,,R_Ear,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Cheek,,,,,,,,R_Cheek,,,Space,0,,,,0,,,R_Ear,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Cheek,,,,,,,,R_Cheek,,,Space,142,142,142,142,1,258129,142,R_Ear,,3.22147,142,142,142,142,1,258129,142,3.22147,142,142,142,142,1,258129,142,183,183,183,183,1,258088,183,0,,,0,,,0,258088,258271,242.61,125.26,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,0,,,,0,,,R_Ear,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,258,258,258,258,1,351769,258,R_Ear,,3.20832,258,258,258,258,1,351769,258,3.20832,258,258,258,258,1,351769,258,300,300,300,300,1,351727,300,0,,,0,,,0,,352027,,98.65,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,275,137,117,158,2,439217,117,R_Ear,,3.16501,275,137,117,158,2,439217,117,3.16501,317,317,317,317,1,439217,317,342,342,342,342,1,439192,342,0,,,0,,,1,,439533,,246.37,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,292,292,292,292,1,237982,292,R_Ear,,3.18283,292,292,292,292,1,237982,292,3.18283,292,292,292,292,1,237982,292,325,325,325,325,1,237948,325,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,233,233,233,233,1,181791,233,R_Ear,,3.10079,233,233,233,233,1,181791,233,3.10079,233,233,233,233,1,181791,233,258,258,258,258,1,181766,258,0,,,0,,,0,181766,182024,103.2,329.62,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,0,,,,0,,,R_Ear,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,133,67,67,67,2,289076,67,R_Ear,,3.17867,133,67,67,67,2,289076,67,3.17867,133,67,67,67,2,289076,67,167,83,75,92,2,289068,75,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,275,275,275,275,1,373158,275,R_Ear,,3.26673,275,275,275,275,1,373158,275,3.26673,275,275,275,275,1,373158,275,333,333,333,333,1,373099,333,0,,,0,,,0,373099,373433,437.56,283.71,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,433,433,433,433,1,525086,433,R_Ear,,3.29523,433,433,433,433,1,525086,433,3.29523,433,433,433,433,1,525086,433,500,500,500,500,1,525020,500,0,,,0,,,0,525020,525520,209.86,95.4,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,433,217,200,233,2,134371,233,R_Ear,,3.24376,433,217,200,233,2,134371,233,3.24376,450,450,450,450,1,134371,450,500,500,500,500,1,134321,500,0,,,0,,,1,134321,134821,317.07,298.83,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,0,,,,0,,,R_Ear,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,0,,,,0,,,R_Ear,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,0,,,,0,,,R_Ear,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,250,250,250,250,1,398238,250,R_Ear,,3.29721,250,250,250,250,1,398238,250,3.29721,250,250,250,250,1,398238,250,292,292,292,292,1,398196,292,0,,,0,,,0,398196,398488,276.57,243.33,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,228,114,3,225,2,489178,225,R_Ear,,3.04475,225,225,225,225,1,489178,225,3.04475,261,261,261,261,1,489178,261,311,311,311,311,1,489128,311,0,,,0,,,1,489128,,259.18,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,0,,,,0,,,R_Ear,,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Ear,,,,,,,,,R_Ear,,Space,467,233,217,250,2,257605,250,R_Ear,,3.23748,467,233,217,250,2,257605,250,3.23748,483,483,483,483,1,257605,483,500,500,500,500,1,257588,500,0,,,0,,,1,,258088,,242.61,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,1075,179,83,308,6,310890,83,R_Ear,,3.31614,967,193,83,308,5,310890,83,3.31619,1208,302,83,500,4,310890,83,1308,327,100,525,4,310873,100,0,,,0,,,1,311448,311790,139.72,210.83,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,592,197,108,267,3,350310,108,R_Ear,,3.09648,592,197,108,267,3,350310,108,3.09648,592,197,108,267,3,350310,108,717,239,150,317,3,350269,150,0,,,0,,,0,350269,350419,211.14,211.31,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,942,135,75,217,7,436350,133,R_Ear,,3.15281,867,144,75,217,6,436350,133,3.16483,1133,283,133,650,4,436350,133,1258,315,167,700,4,436317,167,0,,,0,,,2,436317,436484,179.15,252.84,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,358,119,83,183,3,239648,92,R_Ear,,3.2505,267,133,83,183,2,240640,183,3.22664,400,200,92,308,2,239648,92,425,212,92,333,2,239648,92,0,,,0,,,0,,,,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,808,269,150,492,3,180041,150,R_Ear,,3.04101,808,269,150,492,3,180041,150,3.04101,808,269,150,492,3,180041,150,925,308,175,550,3,180016,175,0,,,0,,,0,180016,180191,123.27,129.53,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,1425,178,67,300,8,460989,133,R_Ear,,3.09104,1358,194,75,300,7,460989,133,3.09448,1508,377,75,642,4,460989,642,1667,417,117,683,4,460947,683,0,,,0,,,4,460947,461631,161.17,179.04,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,158,158,158,158,1,287559,158,R_Ear,,2.83297,158,158,158,158,1,287559,158,2.83297,158,158,158,158,1,287559,158,200,200,200,200,1,287518,200,0,,,0,,,0,287518,,99.35,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,2091,349,192,1083,6,371625,217,R_Ear,,3.30826,2091,349,192,1083,6,371625,217,3.30826,2133,533,192,1525,4,371625,217,2308,577,233,1575,4,371591,250,0,,,0,,,2,371591,371841,75.78,228.48,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,1183,237,117,342,5,519779,342,R_Ear,,3.09577,967,242,117,342,4,519779,342,3.03895,1183,237,117,342,5,519779,342,1300,260,133,367,5,519754,367,0,,,0,,,0,519754,520120,93.72,112.75,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,889,178,67,231,5,130022,217,R_Ear,,3.17038,658,165,67,217,4,130022,217,3.15594,889,178,67,231,5,130022,217,1080,216,117,272,5,129980,258,0,,,0,,,0,129980,130238,199.44,275.63,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,1092,273,192,433,4,416586,258,R_Ear,,3.31591,1092,273,192,433,4,416586,258,3.31591,1117,372,258,433,3,416586,258,1242,414,325,467,3,416519,325,0,,,0,,,1,416519,418911,177.56,158.03,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,283,142,108,175,2,198405,108,R_Ear,,3.6715,175,175,175,175,1,201930,175,3.87776,283,142,108,175,2,198405,108,350,175,150,200,2,198364,150,0,,,0,,,0,198364,,209.01,,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,592,148,92,233,4,151378,233,R_Ear,,3.22544,592,148,92,233,4,151378,233,3.22544,625,208,133,258,3,151378,233,717,239,142,308,3,151344,267,0,,,0,,,1,151344,151611,195.83,166.39,,,,,,,,,,,,,
WHSC1-1,WHSC1,Main Trial,Entire Recording,1,"fixation cross,Questions 1,Questions 2,Questions 3,Questions 4,Questions 5,Questions 6,Questions 7,Questions 8,Questions 9,Questions 10,Questions 11,Questions 12,Questions 13,Questions 14,Questions 15,Questions 16,Questions 17,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,Slide 9,Slide 10,Slide 11,Slide 12,Slide 13,Slide 14,Slide 15,Slide 16,Slide 17",R_Eye,,,,,,,,,,R_Eye,Space,317,158,117,200,2,394539,200,R_Ear,,2.95899,317,158,117,200,2,394539,200,2.95899,317,158,117,200,2,394539,200,367,183,142,225,2,394514,225,0,,,0,,,0,394514,394739,156.38,274.27,,,,,,,,,,,,,
